Role,word,frequency,compound
reviewer,forlorn,1,-0.6369
reviewer,apathy,3,-0.6369
reviewer,encroach,2,-0.5859
reviewer,irritability,2,-0.5859
reviewer,smothering,1,-0.6369
reviewer,pithy,1,0.5267
reviewer,loser,9,-0.6369
reviewer,chocolate,20,0.5267
reviewer,monumental,8,0.6369
reviewer,inapt,2,-0.5859
reviewer,educated,43,0.5859
reviewer,untimely,3,-0.5859
reviewer,misquote,4,-0.5859
reviewer,handiness,3,0.3818
reviewer,inconstancy,1,-0.5859
reviewer,quintessential,6,0.5859
reviewer,fatigued,4,-0.5859
reviewer,opportunely,2,0.3818
reviewer,finalist,1,0.3818
reviewer,greatness,2,0.6369
reviewer,safeness,1,0.3818
reviewer,appetite,35,0.2023
reviewer,biting,23,-0.5859
reviewer,unlearn,1,-0.29600000000000004
reviewer,misrepresentative,4,-0.6369
reviewer,downsizing,6,-0.5859
reviewer,misappropriation,2,-0.6369
reviewer,trivializing,3,-0.5859
reviewer,patiently,4,0.3818
reviewer,uncontaminated,3,0.5859
reviewer,glory,2,0.6369
reviewer,howler,1,-0.5859
reviewer,grapple,10,-0.29600000000000004
reviewer,indictment,5,-0.6369
reviewer,immerse,1,0.5267
reviewer,sanctuary,3,0.5267
reviewer,survivor,23,0.5267
reviewer,blaming,3,-0.6369
reviewer,poisoned,7,-0.6369
reviewer,defying,2,-0.29600000000000004
reviewer,dazzling,3,0.6369
reviewer,rife,6,-0.5859
reviewer,magical,15,0.5859
reviewer,crowdedness,1,-0.3818
reviewer,oblation,1,0.3818
reviewer,malleable,9,0.2023
reviewer,sunrise,5,0.5267
reviewer,aesthetics,20,0.5267
reviewer,memorial,2,0.29600000000000004
reviewer,invaders,19,-0.6369
reviewer,nasty,6,-0.6369
reviewer,peremptory,1,-0.5859
reviewer,overactive,10,-0.5859
reviewer,erring,2,-0.3818
reviewer,momentous,2,0.6369
reviewer,damning,1,-0.6369
reviewer,brightening,11,0.5267
reviewer,comprehendible,1,0.3818
reviewer,confesses,2,-0.29600000000000004
reviewer,troubles,15,-0.5859
reviewer,denied,10,-0.6369
reviewer,readiness,10,0.3818
reviewer,bristle,10,-0.3818
reviewer,cautions,25,-0.29600000000000004
reviewer,bigwig,9,-0.29600000000000004
reviewer,wounding,43,-0.6369
reviewer,wounded,29,-0.5859
reviewer,bruising,1,-0.5267
reviewer,thanking,7,0.5267
reviewer,inspirations,5,0.5859
reviewer,antagonistically,11,-0.6369
reviewer,disrepair,3,-0.5859
reviewer,preventative,9,0.29600000000000004
reviewer,freedoms,4,0.5859
reviewer,demoted,3,-0.5859
reviewer,parting,4,-0.3818
reviewer,loath,3,-0.6369
reviewer,venturous,1,0.5267
reviewer,unsettled,7,-0.3818
reviewer,fledgling,3,0.29600000000000004
reviewer,censor,4,-0.5859
reviewer,horribly,3,-0.6808
reviewer,anhedonia,6,-0.6369
reviewer,clueless,6,-0.5859
reviewer,perilous,1,-0.6369
reviewer,inattentive,7,-0.5859
reviewer,assurances,10,0.29600000000000004
reviewer,stormy,2,-0.5859
reviewer,considerate,5,0.5859
reviewer,thoughtfulness,8,0.5859
reviewer,lifesaving,1,0.6369
reviewer,cherish,1,0.6369
reviewer,terrifically,1,0.6369
reviewer,veteran,2,0.29600000000000004
reviewer,understate,10,-0.3818
reviewer,cosy,9,0.5267
reviewer,pompous,4,-0.6369
reviewer,advocacy,7,0.5267
reviewer,sacrifices,6,-0.29600000000000004
reviewer,unattainable,6,-0.5859
reviewer,valorize,2,0.29600000000000004
reviewer,combats,1,-0.3818
reviewer,thrashing,1,-0.6369
reviewer,anxious,19,-0.5859
reviewer,losers,7,-0.6369
reviewer,aspires,2,0.5859
reviewer,trash,10,-0.5859
reviewer,expressive,9,0.5267
reviewer,gossiping,7,-0.5859
reviewer,communal,23,0.5267
reviewer,dictator,22,-0.6369
reviewer,convivial,2,0.5859
reviewer,storyteller,9,0.29600000000000004
reviewer,egalitarianism,5,0.5859
reviewer,moralistic,1,-0.3818
reviewer,donations,34,0.5859
reviewer,jokes,1,0.29600000000000004
reviewer,retaliation,9,-0.6369
reviewer,disposition,25,0.2023
reviewer,dictators,2,-0.6369
reviewer,ethnocentrism,1,-0.5859
reviewer,impressionistic,1,-0.29600000000000004
reviewer,empathy,54,0.6369
reviewer,monopolization,2,-0.5859
reviewer,arouses,1,0.2023
reviewer,divorce,3,-0.5859
reviewer,pretense,1,-0.5267
reviewer,tricksters,1,-0.29600000000000004
reviewer,virtuous,6,0.5859
reviewer,warfare,9,-0.6369
reviewer,incautious,1,-0.5859
reviewer,desires,7,0.29600000000000004
reviewer,withdrew,1,-0.5267
reviewer,incongruence,23,-0.3818
reviewer,precocious,40,0.5267
reviewer,appraise,7,0.29600000000000004
reviewer,barbarian,6,-0.6369
reviewer,answerable,4,0.2023
reviewer,leadership,8,0.5859
reviewer,criticizes,6,-0.5859
reviewer,knockoff,11,-0.5859
reviewer,finest,10,0.6369
reviewer,deceive,3,-0.6369
reviewer,conjures,3,0.2023
reviewer,malaise,4,-0.5859
reviewer,engulfing,12,-0.5859
reviewer,badness,2,-0.5859
reviewer,unpopular,2,-0.5859
reviewer,aroma,2,0.5267
reviewer,prosper,2,0.5859
reviewer,disputes,3,-0.5267
reviewer,testifies,6,0.2023
reviewer,brightened,3,0.5267
reviewer,unbelievable,3,0.6369
reviewer,gauche,6,-0.5267
reviewer,malign,2,-0.6369
reviewer,prophecy,3,0.2023
reviewer,willingly,3,0.3818
reviewer,warmest,11,0.5859
reviewer,pedant,3,-0.5267
reviewer,cringing,1,-0.6369
reviewer,immensity,1,0.29600000000000004
reviewer,obstinate,1,-0.5859
reviewer,feast,9,0.5859
reviewer,unfavourably,2,-0.5859
reviewer,carelessly,6,-0.6369
reviewer,trophy,1,0.3818
reviewer,flagrant,1,-0.6369
reviewer,uncritical,13,-0.5859
reviewer,disadvantageous,10,-0.5859
reviewer,effortless,2,0.5267
reviewer,tolerating,6,-0.29600000000000004
reviewer,severance,4,-0.5267
reviewer,palpably,1,0.29600000000000004
reviewer,bureaucratic,2,-0.5859
reviewer,provocatively,6,0.29600000000000004
reviewer,uncorrupted,1,0.6369
reviewer,dissatisfactory,1,-0.5859
reviewer,hassle,6,-0.5267
reviewer,unsettling,10,-0.5859
reviewer,grieve,5,-0.6369
reviewer,vigour,7,0.5859
reviewer,gasp,5,-0.29600000000000004
reviewer,pollute,2,-0.6369
reviewer,purer,7,0.5267
reviewer,gamble,37,-0.5267
reviewer,inciting,2,-0.5859
reviewer,misstatement,6,-0.3818
reviewer,meek,3,-0.3818
reviewer,mentor,31,0.5859
reviewer,protege,3,0.29600000000000004
reviewer,rightful,2,0.5267
reviewer,beloved,1,0.6369
reviewer,untoward,2,-0.5859
reviewer,gracefully,2,0.5267
reviewer,uninformed,13,-0.5859
reviewer,amusing,5,0.5267
reviewer,whimsical,1,0.3818
reviewer,sidetracked,1,-0.3818
reviewer,fearful,4,-0.6369
reviewer,autonomy,25,0.5859
reviewer,loosened,7,-0.29600000000000004
reviewer,givers,4,0.3818
reviewer,sociability,21,0.5267
reviewer,playfulness,5,0.5267
reviewer,fearfulness,2,-0.5859
reviewer,creators,8,0.29600000000000004
reviewer,purposeful,11,0.5267
reviewer,bemused,3,-0.29600000000000004
reviewer,pointedly,2,-0.29600000000000004
reviewer,apologetic,4,-0.3818
reviewer,emotionality,4,0.2023
reviewer,fittest,5,0.5267
reviewer,depriving,8,-0.6369
reviewer,fostering,9,0.5859
reviewer,misquoted,10,-0.5267
reviewer,brash,3,-0.5859
reviewer,discord,11,-0.5859
reviewer,proponent,10,0.29600000000000004
reviewer,wallow,1,-0.6369
reviewer,savage,19,-0.6369
reviewer,disturbs,18,-0.5859
reviewer,envy,4,-0.5859
reviewer,alarmed,3,-0.6369
reviewer,turgid,5,-0.5859
reviewer,paralysing,2,-0.6369
reviewer,irritates,1,-0.5859
reviewer,lingers,1,-0.29600000000000004
reviewer,accurateness,4,0.5859
reviewer,gothic,1,-0.29600000000000004
reviewer,reminisce,1,0.3818
reviewer,curable,3,0.6369
reviewer,explorer,6,0.29600000000000004
reviewer,faulted,5,-0.3818
reviewer,unreasonably,9,-0.5859
reviewer,ira,6,-0.6369
reviewer,cheers,9,0.5267
reviewer,repels,2,-0.5859
reviewer,sneak,5,-0.5267
reviewer,blessing,5,0.6369
reviewer,stratagem,2,-0.2023
reviewer,unwillingness,7,-0.5859
reviewer,wonderfully,10,0.6369
reviewer,unsteady,9,-0.3818
reviewer,reveling,2,0.5859
reviewer,calm,77,0.3818
reviewer,concerningly,3,-0.5267
reviewer,oblivion,1,-0.6369
reviewer,rave,7,0.5267
reviewer,infamous,6,-0.6369
reviewer,disorganization,35,-0.5859
reviewer,disengaged,20,-0.5859
reviewer,trustful,6,0.5267
reviewer,fixable,16,0.29600000000000004
reviewer,headway,1,0.29600000000000004
reviewer,cleanness,3,0.3818
reviewer,grit,10,0.5859
reviewer,bogged,13,-0.5267
reviewer,amazed,9,0.6369
reviewer,resents,3,-0.5859
reviewer,stablize,5,0.3818
reviewer,impulsivity,25,-0.5859
reviewer,hypomania,2,-0.29600000000000004
reviewer,psychotherapeutic,1,0.3818
reviewer,invisibility,7,-0.3818
reviewer,shouting,1,-0.5859
reviewer,painless,1,0.5267
reviewer,facetious,3,-0.5859
reviewer,misrepresentation,26,-0.6369
reviewer,sensationalistic,4,-0.6369
reviewer,apocalypse,1,-0.6808
reviewer,confronts,4,-0.3818
reviewer,transgressive,5,-0.5267
reviewer,sprawl,4,-0.5859
reviewer,ephemeral,16,-0.29600000000000004
reviewer,arousing,5,0.3818
reviewer,laziness,2,-0.6369
reviewer,incongruous,5,-0.5267
reviewer,loiter,1,-0.5859
reviewer,shatter,4,-0.6369
reviewer,overstimulating,1,-0.5859
reviewer,underperforming,2,-0.5859
reviewer,handsome,2,0.5267
reviewer,culmination,8,0.5859
reviewer,sentiments,7,0.2023
reviewer,energising,3,0.5859
reviewer,energizes,1,0.5859
reviewer,angry,9,-0.6369
reviewer,irrationally,1,-0.5267
reviewer,nefarious,1,-0.6808
reviewer,overstudied,1,-0.3818
reviewer,astutely,6,0.5859
reviewer,weirdness,4,-0.3818
reviewer,preconception,7,-0.3818
reviewer,observant,1,0.3818
reviewer,expressivity,10,0.3818
reviewer,lazy,6,-0.6369
reviewer,dull,2,-0.5859
reviewer,cachexia,71,-0.6369
reviewer,cachectic,12,-0.6369
reviewer,angers,1,-0.5859
reviewer,oddness,2,-0.29600000000000004
reviewer,requite,2,0.29600000000000004
reviewer,restless,12,-0.5267
reviewer,teases,6,-0.3818
reviewer,bolstering,13,0.5267
reviewer,doom,3,-0.6369
reviewer,chic,2,0.3818
reviewer,enigma,26,-0.2023
reviewer,promotional,4,0.2023
reviewer,persuasively,10,0.3818
reviewer,disproven,7,-0.5859
reviewer,assuring,15,0.3818
reviewer,nightmarishly,2,-0.6369
reviewer,relegation,4,-0.5859
reviewer,luminary,3,0.6369
reviewer,sociable,5,0.5859
reviewer,hurry,7,-0.29600000000000004
reviewer,convicting,2,-0.5859
reviewer,fostered,2,0.5267
reviewer,starve,3,-0.6808
reviewer,insignificance,8,-0.6369
reviewer,hesitance,1,-0.3818
reviewer,smog,7,-0.6369
reviewer,salvation,1,0.5859
reviewer,nullified,4,-0.6369
reviewer,looming,42,-0.5859
reviewer,conceal,7,-0.5267
reviewer,marvelous,7,0.6369
reviewer,combating,12,-0.5267
reviewer,portend,2,-0.5267
reviewer,revitalize,2,0.5859
reviewer,intractability,2,-0.5859
reviewer,portrays,10,0.2023
reviewer,downgrade,4,-0.5859
reviewer,excuses,4,-0.5859
reviewer,snapped,2,-0.5267
reviewer,troll,1,-0.6369
reviewer,rehabilitate,1,0.5267
reviewer,waterlogged,7,-0.5267
reviewer,rediscover,5,0.3818
reviewer,waned,6,-0.3818
reviewer,endeavored,13,0.3818
reviewer,upheavals,3,-0.6369
reviewer,unmotivated,3,-0.6369
reviewer,indiscriminate,9,-0.6369
reviewer,embarrassingly,4,-0.5859
reviewer,imperiled,8,-0.6369
reviewer,affection,4,0.5859
reviewer,condemn,1,-0.6369
reviewer,sly,4,-0.5267
reviewer,rival,37,-0.3818
reviewer,punitively,2,-0.6369
reviewer,prevailed,8,0.3818
reviewer,esperanza,7,0.5859
reviewer,repulsively,4,-0.6808
reviewer,disorderly,3,-0.5859
reviewer,destiny,4,0.2023
reviewer,exaggerates,15,-0.5859
reviewer,complaining,2,-0.5859
reviewer,bothered,17,-0.3818
reviewer,lackadaisical,1,-0.5859
reviewer,delightful,6,0.6369
reviewer,keenly,6,-0.2023
reviewer,hire,4,0.29600000000000004
reviewer,harmless,9,0.3818
reviewer,tragic,2,-0.6369
reviewer,radiance,9,0.5859
reviewer,hefty,6,-0.29600000000000004
reviewer,unwell,4,-0.5267
reviewer,distractive,5,-0.5267
reviewer,cheapness,1,-0.5859
reviewer,untold,1,-0.5267
reviewer,disqualify,5,-0.5859
reviewer,unreliability,9,-0.6369
reviewer,retrogression,2,-0.5859
reviewer,puzzlement,2,-0.29600000000000004
reviewer,screams,5,-0.6369
reviewer,unpersuasive,10,-0.5859
reviewer,linchpin,2,0.3818
reviewer,thrash,3,-0.5859
reviewer,unenthusiastic,1,-0.5859
reviewer,fragmentary,14,-0.3818
reviewer,sensational,5,0.5859
reviewer,responsibly,5,0.5267
reviewer,frayed,5,-0.5859
reviewer,downfall,2,-0.6369
reviewer,trusts,2,0.3818
reviewer,discomfort,16,-0.3818
reviewer,vented,2,-0.5267
reviewer,misspell,2,-0.5859
reviewer,glowing,2,0.5859
reviewer,tribute,4,0.5267
reviewer,stimulant,15,0.2023
reviewer,sublime,3,0.6369
reviewer,soberly,2,-0.2023
reviewer,spurred,7,0.3818
reviewer,prospers,2,0.5859
reviewer,insinuating,2,-0.5859
reviewer,backlash,2,-0.5859
reviewer,safeguards,11,0.3818
reviewer,upsetting,2,-0.5859
reviewer,shy,6,-0.29600000000000004
reviewer,geek,1,0.29600000000000004
reviewer,abysmally,1,-0.6808
reviewer,jolly,4,0.5267
reviewer,embraces,5,0.5267
reviewer,applause,1,0.5859
reviewer,affirmations,9,0.3818
reviewer,absurdly,4,-0.5859
reviewer,dissonance,18,-0.5267
reviewer,marketable,2,0.5267
reviewer,muddied,8,-0.5267
reviewer,salutary,4,0.5859
reviewer,impatiently,2,-0.5267
reviewer,exclusionary,6,-0.6369
reviewer,educative,3,0.5267
reviewer,embarrassment,3,-0.5859
reviewer,amiss,10,-0.5267
reviewer,overheat,3,-0.5267
reviewer,reticent,4,-0.29600000000000004
reviewer,crass,59,-0.6369
reviewer,goldmine,1,0.5859
reviewer,contributory,6,0.3818
reviewer,enterprising,1,0.5859
reviewer,glamor,1,0.3818
reviewer,prejudiced,1,-0.6369
reviewer,cleans,2,0.3818
reviewer,entertained,6,0.5267
reviewer,celebrate,5,0.6369
reviewer,labored,2,-0.5267
reviewer,battles,5,-0.5267
reviewer,overturn,8,-0.3818
reviewer,illumine,1,0.29600000000000004
reviewer,coach,3,0.29600000000000004
reviewer,unconfident,1,-0.5859
reviewer,serviceable,2,0.2023
reviewer,contentiously,1,-0.5859
reviewer,ineffectiveness,3,-0.6369
reviewer,outspoken,1,0.3818
reviewer,anger,39,-0.6369
reviewer,ultimatum,10,-0.5859
reviewer,punish,8,-0.6369
reviewer,angered,2,-0.6369
reviewer,disgusted,2,-0.6369
reviewer,defection,23,-0.6369
reviewer,saddened,1,-0.5859
reviewer,sadness,11,-0.5859
reviewer,disgust,15,-0.6369
reviewer,overbearing,1,-0.6369
reviewer,unfairness,6,-0.6369
reviewer,negotiation,13,0.2023
reviewer,defecting,2,-0.6369
reviewer,narcissistic,2,-0.6369
reviewer,overcompensate,2,-0.29600000000000004
reviewer,giggle,3,0.3818
reviewer,stir,11,0.2023
reviewer,reappraise,2,0.3818
reviewer,fleeting,5,-0.29600000000000004
reviewer,quake,12,-0.5859
reviewer,mercy,2,0.5859
reviewer,defectors,21,-0.6369
reviewer,grappling,5,-0.29600000000000004
reviewer,divisiveness,1,-0.6369
reviewer,champion,19,0.6369
reviewer,stillbirths,4,-0.6808
reviewer,vigilant,3,0.5267
reviewer,dutiful,2,0.5267
reviewer,tamed,2,-0.29600000000000004
reviewer,impatient,2,-0.5859
reviewer,perverse,1,-0.6369
reviewer,brazen,1,-0.6369
reviewer,fatiguing,2,-0.5859
reviewer,malformed,6,-0.6369
reviewer,exhausts,1,-0.5859
reviewer,unabated,8,-0.29600000000000004
reviewer,sleepiness,49,-0.3818
reviewer,irritant,8,-0.5267
reviewer,outstandingly,1,0.6369
reviewer,ironic,4,-0.29600000000000004
reviewer,divisively,4,-0.6369
reviewer,cheery,1,0.5859
reviewer,intoxication,18,-0.5859
reviewer,insists,12,-0.2023
reviewer,herculean,7,0.5859
reviewer,wordiness,2,-0.5859
reviewer,spooky,1,-0.3818
reviewer,dross,2,-0.6369
reviewer,artfully,3,0.5267
reviewer,unhinged,1,-0.6369
reviewer,tiredness,4,-0.3818
reviewer,destabilisation,13,-0.6369
reviewer,visionary,5,0.6369
reviewer,threaten,19,-0.6369
reviewer,glorifies,1,-0.29600000000000004
reviewer,glorify,1,0.5267
reviewer,craven,6,-0.6369
reviewer,promisingly,2,0.5267
reviewer,fellowship,4,0.5859
reviewer,resourceful,4,0.5859
reviewer,bitter,24,-0.5859
reviewer,sour,3,-0.5267
reviewer,deforest,2,-0.6369
reviewer,weddings,1,0.5859
reviewer,reliving,1,-0.29600000000000004
reviewer,depressions,12,-0.6369
reviewer,uninhibited,5,0.3818
reviewer,structureless,1,-0.5859
reviewer,crying,2,-0.5859
reviewer,fears,2,-0.5859
reviewer,unimpressed,2,-0.5859
reviewer,benevolence,2,0.6369
reviewer,disarray,5,-0.5859
reviewer,quandary,1,-0.5267
reviewer,homage,2,0.3818
reviewer,spry,13,0.3818
reviewer,wrongfully,4,-0.6369
reviewer,preening,2,-0.5267
reviewer,incurable,6,-0.6369
reviewer,unsatisfactorily,5,-0.5859
reviewer,enemies,7,-0.6369
reviewer,supplanted,3,-0.5267
reviewer,unpalatable,18,-0.5859
reviewer,palatability,13,0.29600000000000004
reviewer,asocial,12,-0.5859
reviewer,unpalatability,2,-0.5859
reviewer,overdone,8,-0.5859
reviewer,visions,7,0.3818
reviewer,aggressively,12,-0.5267
reviewer,aggressivity,1,-0.3818
reviewer,salvaged,6,-0.29600000000000004
reviewer,shivering,5,-0.5267
reviewer,gravely,1,-0.6369
reviewer,philistine,1,-0.6369
reviewer,harmonious,13,0.6369
reviewer,connectedness,49,0.3818
reviewer,persuadable,1,0.2023
reviewer,intrudes,4,-0.5859
reviewer,plead,2,-0.3818
reviewer,sweetness,3,0.5267
reviewer,frustrates,2,-0.5859
reviewer,optimism,11,0.5859
reviewer,flourished,1,0.6369
reviewer,lighten,6,0.29600000000000004
reviewer,blessings,1,0.5859
reviewer,surmount,1,0.5267
reviewer,greed,4,-0.6369
reviewer,overenthusiastic,5,-0.5267
reviewer,shyer,3,-0.29600000000000004
reviewer,individuation,1,0.29600000000000004
reviewer,negligence,7,-0.6369
reviewer,demented,5,-0.6369
reviewer,contorted,3,-0.5859
reviewer,inefficiencies,11,-0.5859
reviewer,nourishment,1,0.5267
reviewer,appetites,1,0.2023
reviewer,ferment,4,-0.29600000000000004
reviewer,sigh,17,-0.5267
reviewer,reparation,1,0.29600000000000004
reviewer,comforts,1,0.3818
reviewer,sisyphean,1,-0.6369
reviewer,persnickety,1,-0.5267
reviewer,peeve,7,-0.5267
reviewer,unrelaxed,20,-0.5267
reviewer,friendships,18,0.5859
reviewer,temptation,10,-0.3818
reviewer,deranged,2,-0.6369
reviewer,dissenting,2,-0.3818
reviewer,anathema,2,-0.6369
reviewer,deservedly,1,0.5267
reviewer,malnourishment,2,-0.6369
reviewer,newsworthy,10,0.3818
reviewer,inharmonic,17,-0.5859
reviewer,moist,40,0.2023
reviewer,dismayed,8,-0.5859
reviewer,arrogant,3,-0.6369
reviewer,incite,4,-0.5859
reviewer,revitalization,1,0.5859
reviewer,detention,10,-0.6369
reviewer,rebuild,11,0.29600000000000004
reviewer,spectacularly,2,0.6369
reviewer,injure,3,-0.6369
reviewer,obsessed,2,-0.5859
reviewer,instill,9,0.3818
reviewer,misinformation,24,-0.6369
reviewer,rallying,1,0.5267
reviewer,yelling,2,-0.6369
reviewer,flirt,1,0.2023
reviewer,confrontational,6,-0.5859
reviewer,retaliated,1,-0.6369
reviewer,yelled,1,-0.6369
reviewer,riches,1,0.29600000000000004
reviewer,polite,5,0.5267
reviewer,disappoint,5,-0.5859
reviewer,plague,9,-0.6369
reviewer,sturdy,2,0.3818
reviewer,poisonous,10,-0.6369
reviewer,ashamed,2,-0.6369
reviewer,expansivity,4,0.3818
reviewer,concision,7,0.5859
reviewer,verve,3,0.5859
reviewer,stumped,1,-0.3818
reviewer,unattractive,6,-0.5267
reviewer,gallant,7,0.5859
reviewer,overpopulated,2,-0.6369
reviewer,overflowing,2,0.5859
reviewer,depress,14,-0.6369
reviewer,touchy,1,-0.5859
reviewer,marveled,1,0.5859
reviewer,unwary,2,-0.5859
reviewer,sublimate,1,0.29600000000000004
reviewer,insinuate,11,-0.5267
reviewer,penalizing,9,-0.5859
reviewer,vagrant,1,-0.6369
reviewer,upheld,12,0.3818
reviewer,rhapsody,3,0.5859
reviewer,contemplation,2,0.3818
reviewer,misconstrued,9,-0.5267
reviewer,belittling,1,-0.6369
reviewer,veritable,4,0.3818
reviewer,eternal,3,0.29600000000000004
reviewer,sunlit,10,0.5267
reviewer,diviner,2,0.2023
reviewer,insubstantial,2,-0.5267
reviewer,keener,1,0.3818
reviewer,devaluate,2,-0.6369
reviewer,prosperity,3,0.6369
reviewer,protectionist,1,-0.5267
reviewer,underutilised,1,-0.3818
reviewer,delusion,1,-0.6369
reviewer,obituary,1,-0.6369
reviewer,unsolvable,1,-0.6369
reviewer,inadequacies,10,-0.6369
reviewer,sluggishness,5,-0.5859
reviewer,startle,29,-0.5267
reviewer,hedging,8,-0.29600000000000004
reviewer,deceived,3,-0.6369
reviewer,impartially,1,0.2023
reviewer,fool,5,-0.5859
reviewer,tricking,2,-0.5859
reviewer,darling,4,0.5859
reviewer,rationalising,1,-0.29600000000000004
reviewer,courtship,45,0.2023
reviewer,negligent,3,-0.6369
reviewer,upend,1,-0.3818
reviewer,turmoil,2,-0.6369
reviewer,rusty,9,-0.3818
reviewer,luxurious,2,0.5859
reviewer,ardent,2,0.6369
reviewer,flaming,1,-0.5859
reviewer,felicitous,1,0.5859
reviewer,enjoying,3,0.5859
reviewer,dearly,3,0.3818
reviewer,secrets,8,-0.3818
reviewer,foresight,12,0.5267
reviewer,snippy,3,-0.5859
reviewer,inventor,2,0.5859
reviewer,worship,2,0.6369
reviewer,braver,3,0.5267
reviewer,indebted,5,-0.29600000000000004
reviewer,boss,3,0.2023
reviewer,inspirational,4,0.6369
reviewer,fuming,5,-0.6369
reviewer,humanely,1,0.5859
reviewer,meagre,3,-0.5859
reviewer,popularize,1,0.29600000000000004
reviewer,voluntarily,8,0.3818
reviewer,eccentricities,13,-0.2023
reviewer,valuing,3,0.3818
reviewer,rationalisation,2,-0.29600000000000004
reviewer,sincerest,3,0.6369
reviewer,preposterous,1,-0.6369
reviewer,vehemently,5,-0.5267
reviewer,rebutting,10,-0.29600000000000004
reviewer,strived,6,0.5267
reviewer,parasitize,1,-0.6369
reviewer,enraged,1,-0.6808
reviewer,supporter,12,0.3818
reviewer,benevolently,1,0.5859
reviewer,punishing,2,-0.6369
reviewer,concealment,3,-0.5859
reviewer,steeped,3,-0.2023
reviewer,predicament,5,-0.5859
reviewer,bluntly,5,-0.3818
reviewer,immoderate,1,-0.5859
reviewer,immodest,3,-0.5859
reviewer,effortlessly,5,0.3818
reviewer,uncontrollability,2,-0.6369
reviewer,treasure,13,0.6369
reviewer,disputing,6,-0.29600000000000004
reviewer,decisiveness,2,0.5859
reviewer,profitable,8,0.5859
reviewer,rosy,5,0.5859
reviewer,unquestioning,1,-0.5267
reviewer,compel,4,-0.3818
reviewer,fishy,2,-0.5859
